GEOID,City,SR_point_count,311_SRI_score,SNI_score,ES_score
17031671400,chicago,718,31.13,55.83852614,-24.70852614
17031671500,chicago,1312,42.09,68.01679762,-25.92679762
17031671600,chicago,857,34.01,28.23083175,5.779168247
17031671800,chicago,516,26.39,46.0850718,-19.6950718
17031671900,chicago,636,29.3,54.49742617,-25.19742617
17031672000,chicago,1445,44.17,59.00839881,-14.83839881
17031680500,chicago,599,28.44,33.86616093,-5.426160932
17031680600,chicago,512,26.29,23.89596315,2.394036846
17031680900,chicago,825,33.37,83.54104579,-50.17104579
17031681000,chicago,1170,39.74,45.81414251,-6.074142509
17031681100,chicago,1154,39.47,35.55946898,3.910531021
17031681200,chicago,897,34.8,59.02194527,-24.22194527
17031681300,chicago,830,33.47,50.86697372,-17.39697372
17031681400,chicago,1108,38.68,53.98266053,-15.30266053
17031690300,chicago,466,25.08,86.95475481,-61.87475481
17031690400,chicago,1122,38.92,63.89867245,-24.97867245
17031690500,chicago,339,21.39,85.22080737,-63.83080737
17031690900,chicago,1368,42.98,84.34028719,-41.36028719
17031691000,chicago,1049,37.63,55.96044432,-18.33044432
17031691100,chicago,849,33.86,73.62503387,-39.76503387
17031691200,chicago,813,33.13,88.71579518,-55.58579518
17031691300,chicago,903,34.92,62.65239772,-27.73239772
17031691400,chicago,1487,44.81,66.43186128,-21.62186128
17031691500,chicago,748,31.78,69.07342184,-37.29342184
17031700100,chicago,1891,50.53,84.0693579,-33.5393579
17031700200,chicago,2679,60.14,80.9130317,-20.7730317
17031700301,chicago,3100,64.69,53.41370902,11.27629098
17031700302,chicago,2756,61,46.28826876,14.71173124
17031700401,chicago,3056,64.23,68.61284205,-4.382842048
17031700402,chicago,1910,50.78,71.43050664,-20.65050664
17031700501,chicago,3031,63.97,66.83825522,-2.868255215
17031700502,chicago,1038,37.43,11.47385532,25.95614468
17031710100,chicago,333,21.2,23.05608236,-1.856082363
17031710200,chicago,1273,41.46,42.96938499,-1.509384991
17031710300,chicago,544,27.1,62.99105933,-35.89105933
17031710400,chicago,1903,50.69,55.73015443,-5.04015443
17031710500,chicago,1052,37.69,44.77106475,-7.081064752
17031710600,chicago,551,27.27,33.63587104,-6.365871038
17031710700,chicago,1027,37.24,38.60742346,-1.367423462
17031710800,chicago,1553,45.79,57.08480087,-11.29480087
17031710900,chicago,1200,40.25,64.67082092,-24.42082092
17031711000,chicago,1392,43.35,56.16364129,-12.81364129
17031711100,chicago,817,33.21,26.90327824,6.306721756
17031711200,chicago,1699,47.89,26.79490653,21.09509347
17031711300,chicago,690,30.52,47.33134652,-16.81134652
17031711400,chicago,986,36.49,73.51666215,-37.02666215
17031711500,chicago,836,33.6,34.46220536,-0.862205364
17031720100,chicago,1463,44.44,79.72094283,-35.28094283
17031720200,chicago,1675,47.55,85.95231645,-38.40231645
17031720300,chicago,1844,49.9,81.50907613,-31.60907613
17031720400,chicago,952,35.85,43.79571932,-7.945719317
17031720500,chicago,1002,36.78,49.83744243,-13.05744243
17031720600,chicago,641,29.42,27.47222975,1.947770252
17031720700,chicago,1031,37.31,43.14548903,-5.835489027
17031730100,chicago,931,35.45,39.47439718,-4.024397182
17031730201,chicago,1585,46.26,73.35410458,-27.09410458
17031730202,chicago,990,36.56,73.9907884,-37.4307884
17031730300,chicago,471,25.22,65.3616906,-40.1416906
17031730400,chicago,1804,49.35,77.32321864,-27.97321864
17031730500,chicago,2002,51.99,54.32132213,-2.331322135
17031730600,chicago,1708,48.02,69.60173395,-21.58173395
17031730700,chicago,938,35.59,66.60796532,-31.01796532
17031740100,chicago,1253,41.13,71.72852885,-30.59852885
17031740200,chicago,2238,54.97,43.42996478,11.54003522
17031740300,chicago,1855,50.04,39.00027093,11.03972907
17031740400,chicago,1487,44.81,25.61636413,19.19363587
17031750100,chicago,1705,47.98,69.57464102,-21.59464102
17031750200,chicago,1159,39.56,44.50013546,-4.940135465
17031750300,chicago,816,33.19,45.74641019,-12.55641019
17031750400,chicago,1338,42.5,56.55648876,-14.05648876
17031750500,chicago,2286,55.55,93.84990517,-38.29990517
17031750600,chicago,1669,47.47,78.73205093,-31.26205093
17031760801,chicago,337,21.33,87.84882146,-66.51882146
17031760802,chicago,716,31.09,36.58900027,-5.499000271
17031760803,chicago,687,30.45,17.21755622,13.23244378
17031830500,chicago,2587,59.1,99.41750203,-40.31750203
17031830600,chicago,1739,48.45,98.32023842,-49.87023842
17031830700,chicago,2410,57.04,92.40043349,-35.36043349
17031830800,chicago,946,35.74,93.09130317,-57.35130317
17031830900,chicago,3364,67.39,99.14657274,-31.75657274
17031831000,chicago,1836,49.79,75.19642373,-25.40642373
17031831100,chicago,3905,72.61,99.87808182,-27.26808182
17031831200,chicago,2005,52.03,86.60254674,-34.57254674
17031831300,chicago,952,35.85,95.17745868,-59.32745868
17031831400,chicago,1823,49.61,99.78325657,-50.17325657
17031831500,chicago,1387,43.27,83.13465186,-39.86465186
17031831600,chicago,2708,60.46,94.86589,-34.40589
17031831700,chicago,1091,38.38,83.48685993,-45.10685993
17031831800,chicago,2804,61.53,78.39338933,-16.86338933
17031831900,chicago,1471,44.56,96.50501219,-51.94501219
17031832000,chicago,577,27.91,80.87239231,-52.96239231
17031832100,chicago,1112,38.75,91.62828502,-52.87828502
17031832200,chicago,1370,43.01,97.71064752,-54.70064752
17031832300,chicago,2973,63.35,97.98157681,-34.63157681
17031832400,chicago,1946,51.26,75.18287727,-23.92287727
17031832500,chicago,2030,52.35,94.25629911,-41.90629911
17031832600,chicago,2495,58.04,96.91140612,-38.87140612
17031832900,chicago,796,32.78,81.54971552,-48.76971552
17031833000,chicago,5408,85.45,98.27959902,-12.82959902
17031833100,chicago,2383,56.72,88.7835275,-32.0635275
17031833300,chicago,770,32.24,89.82660526,-57.58660526
17031833900,chicago,806,32.99,73.53020862,-40.54020862
17031834000,chicago,711,30.98,66.36412896,-35.38412896
17031834200,chicago,1600,46.48,82.78244378,-36.30244378
17031834300,chicago,2480,57.86,87.51015985,-29.65015985
17031834400,chicago,768,32.2,7.667298835,24.53270116
17031834500,chicago,585,28.1,64.5624492,-36.4624492
17031834600,chicago,1496,44.94,81.15686806,-36.21686806
17031834700,chicago,1059,37.81,36.25033866,1.559661338
17031834800,chicago,731,31.42,39.02736386,-7.607363858
17031834900,chicago,542,27.05,31.64454077,-4.594540775
17031835000,chicago,2663,59.96,81.53616906,-21.57616906
17031835100,chicago,3677,70.46,82.48442157,-12.02442157
17031835200,chicago,2412,57.06,97.91384449,-40.85384449
17031835500,chicago,1047,37.6,90.3413709,-52.7413709
17031835600,chicago,819,33.25,96.80303441,-63.55303441
17031835800,chicago,314,20.59,46.03088594,-25.44088594
17031836000,chicago,522,26.55,24.85776212,1.692237876
17031836100,chicago,491,25.75,58.41235438,-32.66235438
17031836200,chicago,368,22.29,72.87997833,-50.58997833
17031836300,chicago,195,16.23,14.76564617,1.464353834
17031836400,chicago,639,29.37,21.21376321,8.156236792
17031836500,chicago,234,17.77,8.602004877,9.167995123
17031836600,chicago,1795,49.23,96.57274451,-47.34274451
17031836700,chicago,1359,42.83,92.07531834,-49.24531834
17031836800,chicago,1597,46.43,48.33378488,-1.903784882
17031836900,chicago,571,27.76,12.28664319,15.47335681
17031837000,chicago,1183,39.96,79.9241398,-39.9641398
17031837100,chicago,1660,47.34,98.23895963,-50.89895963
17031837300,chicago,703,30.81,46.78948794,-15.97948794
17031837400,chicago,1089,38.34,95.88187483,-57.54187483
17031837800,chicago,2607,59.33,94.93362232,-35.60362232
17031838000,chicago,1326,42.31,54.51097264,-12.20097264
17031838100,chicago,913,35.11,97.48035763,-62.37035763
17031838200,chicago,1518,45.27,79.78867516,-34.51867516
17031838300,chicago,440,24.37,55.74370089,-31.37370089
17031838600,chicago,547,27.18,34.31319426,-7.133194256
17031838700,chicago,1194,40.15,55.55405039,-15.40405039
17031838800,chicago,1727,48.29,98.2525061,-49.9625061
17031839000,chicago,1456,44.34,85.88458412,-41.54458412
17031839100,chicago,7407,100,97.8325657,2.1674343
17031839200,chicago,453,24.73,69.03278244,-44.30278244
17031839500,chicago,366,22.23,24.4107288,-2.1807288
17031839600,chicago,284,19.58,45.52966676,-25.94966676
17031839700,chicago,1894,50.57,82.53860742,-31.96860742
17031839800,chicago,802,32.91,66.01192089,-33.10192089
17031839900,chicago,1970,51.57,91.64183148,-40.07183148
17031840000,chicago,981,36.39,66.24221078,-29.85221078
17031840100,chicago,965,36.09,83.96098618,-47.87098618
17031840200,chicago,2796,61.44,89.84015172,-28.40015172
17031840300,chicago,3920,72.75,96.83012734,-24.08012734
17031840400,chicago,3426,68.01,99.620699,-31.610699
17031840700,chicago,3307,66.82,97.06041723,-30.24041723
17031840800,chicago,1026,37.22,58.58845841,-21.36845841
17031841000,chicago,847,33.82,93.3080466,-59.4880466
17031841100,chicago,4485,77.81,98.92982931,-21.11982931
17031841200,chicago,2721,60.61,95.97670008,-35.36670008
17031841300,chicago,2901,62.58,99.71552425,-37.13552425
17031841500,chicago,1006,36.85,32.56570035,4.284299648
17031841700,chicago,1601,46.49,78.27147115,-31.78147115
17031841800,chicago,1015,37.02,76.30723381,-39.28723381
17031841900,chicago,3887,72.44,99.241398,-26.801398
17031842000,chicago,347,21.64,56.81387158,-35.17387158
17031842100,chicago,2051,52.62,90.68003251,-38.06003251
17031842200,chicago,1870,50.25,97.33134652,-47.08134652
17031842300,chicago,5402,85.4,99.06529396,-13.66529396
17031842400,chicago,1581,46.2,99.18721214,-52.98721214
17031842500,chicago,345,21.58,87.94364671,-66.36364671
17031842600,chicago,3045,64.12,98.78081821,-34.66081821
17031842800,chicago,5344,84.94,98.2118667,-13.2718667
17031842900,chicago,3167,65.39,93.36223246,-27.97223246
17031843000,chicago,1236,40.85,89.18992143,-48.33992143
17031843100,chicago,814,33.15,31.63099431,1.51900569
17031843200,chicago,4576,78.6,99.98645354,-21.38645354
17031843300,chicago,653,29.69,88.02492549,-58.33492549
17031843400,chicago,1267,41.36,84.96342455,-43.60342455
17031843500,chicago,1664,47.4,98.17122731,-50.77122731
17031843600,chicago,620,28.93,41.84502845,-12.91502845
17031843700,chicago,2480,57.86,81.33297209,-23.47297209
17031843800,chicago,1670,47.48,90.7613113,-43.2813113
17031843900,chicago,1363,42.9,45.51612029,-2.616120293
17031844600,chicago,392,23,33.60877811,-10.60877811
17031844700,chicago,1351,42.71,61.54158765,-18.83158765
17031980000,chicago,,,98.38797074,
17031980100,chicago,590,28.22,95.38065565,-67.16065565
17043840000,chicago,0,0,72.86643186,-72.86643186
39061000200,cincinnati,59,0,44.01246275,-44.01246275
39061000700,cincinnati,718,32.73,99.76971011,-67.03971011
39061000900,cincinnati,646,30.37,99.72907071,-69.35907071
39061001000,cincinnati,448,23.09,99.22785153,-76.13785153
39061001100,cincinnati,787,34.88,97.73774045,-62.85774045
39061001600,cincinnati,788,34.91,99.53942021,-64.62942021
39061001700,cincinnati,779,34.64,66.29639664,-31.65639664
39061001800,cincinnati,1179,45.64,48.59116771,-2.951167705
39061001900,cincinnati,869,37.32,61.36548361,-24.04548361
39061002000,cincinnati,633,29.93,56.92224329,-26.99224329
39061002200,cincinnati,1642,56.23,53.06150095,3.168499052
39061002300,cincinnati,738,33.36,19.77783798,13.58216202
39061002500,cincinnati,1438,51.78,42.29206177,9.487938228
39061002600,cincinnati,3143,82.84,74.69520455,8.144795448
39061002700,cincinnati,1651,56.42,23.27282579,33.14717421
39061002800,cincinnati,1408,51.1,99.56651314,-48.46651314
39061002901,cincinnati,690,31.83,12.61175833,19.21824167
39061002902,cincinnati,902,38.27,39.86724465,-1.597244649
39061003000,cincinnati,650,30.5,55.13411,-24.63411
39061003200,cincinnati,836,36.36,59.90246546,-23.54246546
39061003300,cincinnati,958,39.85,68.43673801,-28.58673801
39061003600,cincinnati,651,30.54,27.52641561,3.013584394
39061003700,cincinnati,849,36.74,90.91032241,-54.17032241
39061003800,cincinnati,2084,65.01,65.02302899,-0.013028989
39061003900,cincinnati,1573,54.76,23.82823083,30.93176917
39061004000,cincinnati,1879,61.07,75.79246817,-14.72246817
39061004100,cincinnati,1019,41.51,43.44351124,-1.933511244
39061004200,cincinnati,909,38.47,44.44594961,-5.975949607
39061004602,cincinnati,2336,69.61,32.95854782,36.65145218
39061004603,cincinnati,1673,56.88,13.85803305,43.02196695
39061004604,cincinnati,1680,57.03,9.645082633,47.38491737
39061004605,cincinnati,1213,46.48,7.491194798,38.9888052
39061004703,cincinnati,3121,82.51,96.85722027,-14.34722027
39061004800,cincinnati,2054,64.45,68.27418044,-3.824180439
39061004900,cincinnati,3268,84.73,49.47168789,35.25831211
39061005000,cincinnati,2504,72.53,92.25142238,-19.72142238
39061005100,cincinnati,1472,52.54,63.07233812,-10.53233812
39061005200,cincinnati,2103,65.37,88.26876185,-22.89876185
39061005301,cincinnati,1824,59.98,89.32538607,-29.34538607
39061005302,cincinnati,1507,53.32,63.83094012,-10.51094012
39061005500,cincinnati,2624,74.56,92.35979409,-17.79979409
39061005600,cincinnati,3545,88.8,57.22026551,31.57973449
39061005701,cincinnati,1833,60.16,66.81116229,-6.651162287
39061005702,cincinnati,2573,73.7,90.61230019,-16.91230019
39061005800,cincinnati,3139,82.78,61.2164725,21.5635275
39061005900,cincinnati,765,34.21,71.98591168,-37.77591168
39061006000,cincinnati,1874,60.97,89.27120022,-28.30120022
39061006100,cincinnati,2062,64.6,94.59496072,-29.99496072
39061006300,cincinnati,3284,84.97,91.83148198,-6.861481983
39061006400,cincinnati,3468,87.68,95.65158494,-7.971584936
39061006501,cincinnati,557,27.26,56.65131401,-29.39131401
39061006502,cincinnati,2564,73.55,60.32240585,13.22759415
39061006600,cincinnati,1070,42.86,27.30967218,15.55032782
39061006800,cincinnati,2218,67.49,21.09184503,46.39815497
39061006900,cincinnati,2244,67.96,17.9084259,50.0515741
39061007000,cincinnati,1540,54.04,48.86209699,5.177903007
39061007100,cincinnati,1468,52.45,87.2256841,-34.7756841
39061007200,cincinnati,690,31.83,68.05743701,-36.22743701
39061007300,cincinnati,1710,57.65,84.2590084,-26.6090084
39061007400,cincinnati,1485,52.83,90.89677594,-38.06677594
39061007500,cincinnati,1151,44.94,21.10539149,23.83460851
39061007700,cincinnati,1470,52.5,64.77919263,-12.27919263
39061008000,cincinnati,681,31.53,58.80520184,-27.27520184
39061008100,cincinnati,2063,64.62,29.36873476,35.25126524
39061008201,cincinnati,2873,78.63,11.27065836,67.35934164
39061008202,cincinnati,1982,63.08,42.38688702,20.69311298
39061008300,cincinnati,2895,78.98,23.01544297,55.96455703
39061008400,cincinnati,1112,43.95,6.014630182,37.93536982
39061008501,cincinnati,971,40.2,10.20048767,29.99951233
39061008502,cincinnati,159,8.44,6.421024113,2.018975887
39061008601,cincinnati,2313,69.2,35.72202655,33.47797345
39061008800,cincinnati,1890,61.29,1.639122189,59.65087781
39061009200,cincinnati,2681,75.51,32.63343267,42.87656733
39061009300,cincinnati,2186,66.9,36.06068816,30.83931184
39061009400,cincinnati,1685,57.13,48.92982931,8.200170685
39061009500,cincinnati,2356,69.96,38.62096993,31.33903007
39061009600,cincinnati,3939,94.31,17.19046329,77.11953671
39061009700,cincinnati,4367,100,42.26496884,57.73503116
39061009800,cincinnati,1731,58.09,3.657545381,54.43245462
39061009901,cincinnati,2901,79.07,15.10430778,63.96569222
39061009902,cincinnati,3189,83.54,16.24221078,67.29778922
39061010002,cincinnati,3918,94.03,6.827418044,87.20258196
39061010003,cincinnati,2455,71.69,8.290436196,63.3995638
39061010004,cincinnati,783,34.76,11.58222704,23.17777296
39061010005,cincinnati,1246,47.29,24.00433487,23.28566513
39061010100,cincinnati,2655,75.08,46.57274451,28.50725549
39061010201,cincinnati,3792,92.29,78.94879436,13.34120564
39061010202,cincinnati,1862,60.73,7.464101869,53.26589813
39061010300,cincinnati,1288,48.3,84.66540233,-36.36540233
39061010400,cincinnati,833,36.27,68.07098347,-31.80098347
39061010500,cincinnati,1192,45.96,42.07531834,3.884681658
39061010600,cincinnati,1481,52.74,57.50474126,-4.764741263
39061010700,cincinnati,1077,43.04,76.94391764,-33.90391764
39061010900,cincinnati,1733,58.13,74.35654294,-16.22654294
39061011000,cincinnati,2095,65.22,86.31807098,-21.09807098
39061011100,cincinnati,1986,63.15,4.971552425,58.17844758
39061026300,cincinnati,1485,52.83,99.89162829,-47.06162829
39061026400,cincinnati,577,27.98,57.05770794,-29.07770794
39061026500,cincinnati,771,34.39,99.10593335,-64.71593335
39061026600,cincinnati,1438,51.78,97.72419399,-45.94419399
39061026700,cincinnati,1728,58.03,94.09374153,-36.06374153
39061026800,cincinnati,1024,41.64,90.62584665,-48.98584665
39061026900,cincinnati,1775,58.99,94.54077486,-35.55077486
39061027000,cincinnati,2275,68.52,88.1739366,-19.6539366
39061027100,cincinnati,2743,76.53,84.09645083,-7.566450826
39061027200,cincinnati,2418,71.05,31.06204281,39.98795719
39061027600,cincinnati,1362,50.04,97.62936873,-47.58936873
39061027700,cincinnati,3336,85.75,90.17881333,-4.42881333
48085031704,dallas,1239,56.97,56.272013,0.697986995
48085031706,dallas,827,46.55,31.61744785,14.93255215
48085031708,dallas,928,49.31,70.98347331,-21.67347331
48085031709,dallas,826,46.52,84.88214576,-38.36214576
48085031711,dallas,689,42.49,30.20861555,12.28138445
48085031713,dallas,136,18.88,40.39555676,-21.51555676
48085031715,dallas,670,41.9,21.8639935,20.0360065
48085031716,dallas,322,29.04,51.96423733,-22.92423733
48085031717,dallas,377,31.43,26.04985099,5.380149011
48085031718,dallas,697,42.73,27.49932268,15.23067732
48085031719,dallas,413,32.89,15.26686535,17.62313465
48085031720,dallas,145,19.49,37.19859117,-17.70859117
48085031721,dallas,632,40.69,5.215388784,35.47461122
